BSU08000,yfjQ,BKE08000,,
BSU08010,yfjP,BKE08010,,
BSU08020,yfjO,BKE08020,,
BSU08029,yfzA,BKE08029,,
BSU08030,dusC,BKE08030,,
BSU08040,yfjM,BKE08040,,
BSU08050,yfjL,BKE08050,,
BSU08060,acoA,BKE08060,,
BSU08070,acoB,BKE08070,,
BSU08080,acoC,BKE08080,,
BSU08090,acoL,BKE08090,,
BSU08100,acoR,BKE08100,,
BSU08110,sspH,BKE08110,,
BSU08120,yfjF,BKE08120,,
BSU08130,yfjE,BKE08130,,
BSU08140,yfjD,BKE08140,,
BSU08150,yfjC,BKE08150,,
BSU08160,yfjB,BKE08160,,
BSU08170,yfjA,BKE08170,,
BSU08180,malA,BKE08180,,
BSU08190,malR,BKE08190,,
BSU08200,malP,BKE08200,,
BSU08210,malQ,BKE08210,,
BSU08220,yfiC,BKE08220,,
BSU08230,catD,BKE08230,,
BSU08240,catE,BKE08240,,
BSU08250,yfiF,BKE08250,,
BSU08260,yfiG,BKE08260,,
BSU08270,yfiH,BKE08270,,
BSU08280,yfiI,BKE08280,,
BSU08290,yfiJ,BKE08290,,
BSU08300,yfiK,BKE08300,,
BSU08310,yfiL,BKE08310,,
BSU08320,yfiM,BKE08320,,
BSU08330,yfiN,BKE08330,,
BSU08340,padR,BKE08340,,
BSU08350,estB,BKE08350,,
BSU08360,yfiQ,BKE08360,,
BSU08370,yfiR,BKE08370,,
BSU08380,yfiS,BKE08380,,
BSU08390,yfiT,BKE08390,,
BSU08400,yfiU,BKE08400,,
BSU08410,yfiV,BKE08410,,
BSU08425,mprF,BKE08425,,
BSU08440,yfiY,BKE08440,,
BSU08450,yfiZ,BKE08450,,
BSU08460,yfhA,BKE08460,,
BSU08470,yfhB,BKE08470,,
BSU08480,yfhC,BKE08480,,
BSU08490,yfhD,BKE08490,,
BSU08500,yfhE,BKE08500,,
BSU08510,yfhF,BKE08510,,
BSU08520,recX,BKE08520,,
BSU08530,yfhH,BKE08530,,
BSU08540,yfhI,BKE08540,,
BSU08550,sspK,BKE08550,,
BSU08560,yfhJ,BKE08560,,
BSU08570,yfhK,BKE08570,,
BSU08580,yfhL,BKE08580,,
BSU08590,yfhM,BKE08590,,
BSU08600,csbB,BKE08600,,
BSU08610,yfhO,BKE08610,,
BSU08620,yfhP,BKE08620,,
BSU08630,yfhQ,BKE08630,,
BSU08640,yfhS,BKE08640,,
BSU08650,fabL,BKE08650,,
BSU08660,sspE,BKE08660,,
BSU08670,ygaB,BKE08670,,
BSU08680,ygaC,BKE08680,,
BSU08690,ygaD,BKE08690,,
BSU08700,ygaE,BKE08700,,
BSU08710,gsaB,BKE08710,,
BSU08720,ygaF,BKE08720,,
BSU08730,perR,BKE08730,,
BSU08740,ygzB,BKE08740,,
BSU08750,ygxA,BKE08750,,
BSU08760,spo0M,BKE08760,,
BSU08770,ygzA,BKE08770,,
BSU08779,ygzC,BKE08779,,
BSU08780,ygaJ,BKE08780,,
BSU08790,thiC,BKE08790,,
BSU08800,ygaK,BKE08800,,
BSU08810,senS,BKE08810,,
BSU08820,katA,BKE08820,,
BSU08830,ssuB,BKE08830,,
BSU08840,ssuA,BKE08840,,
BSU08850,ssuC,BKE08850,,
BSU08860,ssuD,BKE08860,,
BSU08870,ygaN,BKE08870,,
BSU08880,rpsNB,BKE08880,,
BSU08890,ygaO,BKE08890,,
BSU08899,ygzD,BKE08899,,
BSU08900,yhzB,BKE08900,,
BSU08910,yhbA,BKE08910,,
BSU08920,yhbB,BKE08920,,
BSU08930,cspR,BKE08930,,
BSU08940,yhbD,BKE08940,,
BSU08950,yhbE,BKE08950,,
BSU08960,yhbF,BKE08960,,
BSU08970,prkA,BKE08970,,
BSU08980,yhbH,BKE08980,,
BSU08990,yhbI,BKE08990,,
BSU09000,yhbJ,BKE09000,,
BSU09010,yhcA,BKE09010,,
BSU09020,yhcB,BKE09020,,
BSU09030,yhcC,BKE09030,,
BSU09040,yhcD,BKE09040,,
BSU09050,yhcE,BKE09050,,
BSU09060,yhcF,BKE09060,,
BSU09070,yhcG,BKE09070,,
BSU09080,yhcH,BKE09080,,
BSU09090,yhcI,BKE09090,,
BSU09100,cspB,BKE09100,,
BSU09110,yhcJ,BKE09110,,
BSU09120,yhcK,BKE09120,,
BSU09130,tcyP,BKE09130,,
BSU09140,yhcM,BKE09140,,
BSU09150,yhcN,BKE09150,,
BSU09165,yhcO,BKE09165,,
BSU09180,yhcQ,BKE09180,,
BSU09190,yhcR,BKE09190,,
BSU09200,yhcS,BKE09200,,
BSU09210,yhcT,BKE09210,,
BSU09220,yhcU,BKE09220,,
BSU09230,yhcV,BKE09230,,
BSU09240,yhcW,BKE09240,,
BSU09250,yhcX,BKE09250,,
BSU09259,yhzG,BKE09259,,
BSU09260,yhxA,BKE09260,,
BSU09270,glpP,BKE09270,,
BSU09280,glpF,BKE09280,,
BSU09290,glpK,BKE09290,,
BSU09300,glpD,BKE09300,,
BSU09310,pgcA,BKE09310,,
BSU09320,yhcY,BKE09320,,
BSU09330,yhcZ,BKE09330,,
BSU09340,yhdA,BKE09340,,
BSU09350,yhdB,BKE09350,,
BSU09360,yhdC,BKE09360,,
BSU09370,lytF,BKE09370,,
BSU09380,nsrR,BKE09380,,
BSU09390,ygxB,BKE09390,,
BSU09400,spoVR,BKE09400,,
BSU09410,phoA,BKE09410,,
BSU09420,lytE,BKE09420,,
BSU09430,citR,BKE09430,,
BSU09440,citA,BKE09440,,
BSU09450,yhdF,BKE09450,,
BSU09460,ctrA,BKE09460,,
BSU09470,yhdH,BKE09470,,
BSU09480,yhdI,BKE09480,,
BSU09490,yhdJ,BKE09490,,
BSU09500,yhdK,BKE09500,,
BSU09520,sigM,BKE09520,,
BSU09530,yhdN,BKE09530,,
BSU09550,yhdP,BKE09550,,
BSU09560,cueR,BKE09560,,
BSU09570,yhdR,BKE09570,,
BSU09590,yhdT,BKE09590,,
BSU09600,crcBA,BKE09600,,
BSU09610,yhdV,BKE09610,,
BSU09620,yhdW,BKE09620,,
BSU09630,yhdX,BKE09630,,
BSU09640,yhdY,BKE09640,,
BSU09650,yhdZ,BKE09650,,
BSU09660,yheN,BKE09660,,
BSU09670,dat,BKE09670,,
BSU09680,nhaC,BKE09680,,
BSU09690,nhaX,BKE09690,,
BSU09700,yheJ,BKE09700,,
BSU09710,yheI,BKE09710,,
BSU09720,yheH,BKE09720,,
BSU09730,yheG,BKE09730,,
BSU09740,yheF,BKE09740,,
BSU09750,sspB,BKE09750,,
BSU09760,yheE,BKE09760,,
BSU09770,yheD,BKE09770,,
BSU09780,yheC,BKE09780,,
BSU09790,yheB,BKE09790,,
BSU09800,yheA,BKE09800,,
BSU09810,yhaZ,BKE09810,,
BSU09830,yhaX,BKE09830,,
BSU09840,hemZ,BKE09840,,
BSU09850,yhaU,BKE09850,,
BSU09860,khtT,BKE09860,,
BSU09870,khtS,BKE09870,,
BSU09880,yhaR,BKE09880,,
BSU09889,yhzD,BKE09889,,
BSU09890,natA,BKE09890,,
BSU09900,natB,BKE09900,,
BSU09910,yhaO,BKE09910,,
BSU09920,yhaN,BKE09920,,
BSU09930,yhaM,BKE09930,,
BSU09940,yhaL,BKE09940,,
BSU09958,yhzE,BKE09958,,
BSU09965,yhaJ,BKE09965,,
BSU09980,yhaI,BKE09980,,
BSU09990,scoC,BKE09990,,
BSU10000,yhaH,BKE10000,,
BSU10009,yhzF,BKE10009,,
BSU10010,trpP,BKE10010,,
BSU10020,serC,BKE10020,,
BSU10030,hinT,BKE10030,,
BSU10040,ecsA,BKE10040,,
BSU10050,ecsB,BKE10050,,
BSU10060,ecsC,BKE10060,,
BSU10070,yhaA,BKE10070,,
BSU10080,yhfA,BKE10080,,
BSU10090,yhgB,BKE10090,,
BSU10100,yhgC,BKE10100,,
BSU10110,pbpF,BKE10110,,
BSU10120,hemE,BKE10120,,
BSU10130,hemH,BKE10130,,
BSU10140,hemY,BKE10140,,
BSU10150,yhgD,BKE10150,,
BSU10160,yhgE,BKE10160,,
BSU10170,fabHB,BKE10170,,
BSU10180,yhfC,BKE10180,,
BSU10200,yhfE,BKE10200,,
BSU10210,yhfF,BKE10210,,
BSU10220,gltT,BKE10220,,
BSU10230,yhfH,BKE10230,,
BSU10240,yhfI,BKE10240,,
BSU10250,yhfJ,BKE10250,,
BSU10260,yhfK,BKE10260,,
BSU10270,lcfB,BKE10270,,
BSU10280,yhfM,BKE10280,,
BSU10290,yhfN,BKE10290,,
BSU10300,aprE,BKE10300,,
BSU10310,yhfO,BKE10310,,
BSU10320,yhfP,BKE10320,,
BSU10330,yhfQ,BKE10330,,
BSU10340,phoE,BKE10340,,
BSU10350,yhfS,BKE10350,,
BSU10360,yhfT,BKE10360,,
BSU10370,bioY,BKE10370,,
BSU10380,hemAT,BKE10380,,
BSU10390,yhfW,BKE10390,,
BSU10400,yhxC,BKE10400,,
BSU10410,yhzC,BKE10410,,
BSU10420,comK,BKE10420,,
BSU10430,yhxD,BKE10430,,
BSU10440,yhjA,BKE10440,,
BSU10450,yhjB,BKE10450,,
BSU10460,yhjC,BKE10460,,
BSU10470,yhjD,BKE10470,,
BSU10480,yhjE,BKE10480,,
BSU10490,sipV,BKE10490,,
BSU10500,yhjG,BKE10500,,
BSU10510,yhjH,BKE10510,,
BSU10520,glcP,BKE10520,,
BSU10530,ntdC,BKE10530,,
BSU10540,ntdB,BKE10540,,
BSU10550,ntdA,BKE10550,,
BSU10560,yhjM,BKE10560,,
BSU10570,yhjN,BKE10570,,
BSU10580,yhjO,BKE10580,,
BSU10590,yhjP,BKE10590,,
BSU10600,yhjQ,BKE10600,,
BSU10610,yhjR,BKE10610,,
BSU10620,addB,BKE10620,,
BSU10630,addA,BKE10630,,
BSU10640,sbcD,BKE10640,,
BSU10650,sbcC,BKE10650,,
BSU10660,yisB,BKE10660,,
BSU10670,gerPF,BKE10670,,
BSU10680,gerPE,BKE10680,,
BSU10690,gerPD,BKE10690,,
BSU10700,gerPC,BKE10700,,
BSU10710,gerPB,BKE10710,,
BSU10720,gerPA,BKE10720,,
BSU10730,yisI,BKE10730,,
BSU10740,yisJ,BKE10740,,
BSU10750,yisK,BKE10750,,
BSU10760,yisL,BKE10760,,
BSU10770,wprA,BKE10770,,
BSU10780,yisN,BKE10780,,
BSU10790,asnO,BKE10790,,
BSU10800,yizA,BKE10800,,
BSU10810,yisP,BKE10810,,
BSU10820,yisQ,BKE10820,,
BSU10830,yisR,BKE10830,,
BSU10840,degA,BKE10840,,
BSU10850,yisS,BKE10850,,
BSU10860,yisT,BKE10860,,
BSU10870,yisU,BKE10870,,
BSU10880,yisV,BKE10880,,
BSU10890,yisX,BKE10890,,
BSU10900,yisY,BKE10900,,
BSU10910,yisZ,BKE10910,,
BSU10920,yitA,BKE10920,,
BSU10930,yitB,BKE10930,,
BSU10940,yitC,BKE10940,,
BSU10950,yitD,BKE10950,,
BSU10960,yitE,BKE10960,,
BSU10970,yitF,BKE10970,,
BSU10980,yitG,BKE10980,,
BSU10990,yitH,BKE10990,,
BSU11000,yitI,BKE11000,,
BSU11010,yitJ,BKE11010,,
BSU11020,yitK,BKE11020,,
BSU11030,yitL,BKE11030,,
BSU11040,yitM,BKE11040,,
BSU11055,yitO,BKE11055,,
BSU11070,yitP,BKE11070,,
BSU11079,yizB,BKE11079,,
BSU11080,yitQ,BKE11080,,
BSU11090,yitR,BKE11090,,
BSU11100,nprB,BKE11100,,
BSU11110,yitS,BKE11110,,
BSU11120,yitT,BKE11120,,
BSU11130,ipi,BKE11130,,
BSU11139,yizC,BKE11139,,
BSU11140,yitU,BKE11140,,
BSU11150,yitV,BKE11150,,
BSU11160,yitW,BKE11160,,
BSU11170,yitY,BKE11170,,
BSU11180,yitZ,BKE11180,,
BSU11190,argC,BKE11190,,
BSU11200,argJ,BKE11200,,
BSU11210,argB,BKE11210,,
BSU11220,argD,BKE11220,,
BSU11230,carA,BKE11230,,
BSU11240,carB,BKE11240,,
BSU11250,argF,BKE11250,,
BSU11260,yjzC,BKE11260,,
BSU11270,yjzD,BKE11270,,
BSU11280,yjaU,BKE11280,,
BSU11290,yjaV,BKE11290,,
BSU11300,med,BKE11300,,
BSU11310,comZ,BKE11310,,
BSU11320,yjzB,BKE11320,,
BSU11330,fabHA,BKE11330,,
BSU11350,yjaZ,BKE11350,,
BSU11360,appD,BKE11360,,
BSU11370,appF,BKE11370,,
BSU11381,appA,BKE11381,,
BSU11382,appA,BKE11382,,
BSU11390,appB,BKE11390,,
BSU11400,appC,BKE11400,,
BSU11410,yjbA,BKE11410,,
BSU11430,oppA,BKE11430,,
BSU11440,oppB,BKE11440,,
BSU11450,oppC,BKE11450,,
BSU11460,oppD,BKE11460,,
BSU11470,oppF,BKE11470,,
BSU11480,yjbB,BKE11480,,
BSU11490,yjbC,BKE11490,,
BSU11500,spxA,BKE11500,,
BSU11510,yjbE,BKE11510,,
BSU11520,mecA,BKE11520,,
BSU11530,coiA,BKE11530,,
BSU11540,pepF,BKE11540,,
BSU11549,yizD,BKE11549,,
BSU11550,yjbH,BKE11550,,
BSU11560,yjbI,BKE11560,,
BSU11570,yjbJ,BKE11570,,
BSU11580,yjbK,BKE11580,,
BSU11590,yjbL,BKE11590,,
BSU11600,yjbM,BKE11600,,
BSU11620,yjbO,BKE11620,,
BSU11630,prpE,BKE11630,,
BSU11640,yjbQ,BKE11640,,
BSU11650,tenA,BKE11650,,
BSU11660,tenI,BKE11660,,
BSU11670,thiO,BKE11670,,
BSU11680,thiS,BKE11680,,
BSU11690,thiG,BKE11690,,
BSU11700,thiF,BKE11700,,
BSU11710,thiD,BKE11710,,
BSU11720,fabI,BKE11720,,
BSU11730,cotO,BKE11730,,
BSU11740,cotZ,BKE11740,,
BSU11750,cotY,BKE11750,,
BSU11760,cotX,BKE11760,,
BSU11770,cotW,BKE11770,,
BSU11780,cotV,BKE11780,,
BSU11790,yjcA,BKE11790,,
BSU11799,yjzK,BKE11799,,
BSU11809,yjcZ,BKE11809,,
BSU11810,spoVIF,BKE11810,,
BSU11820,yjcD,BKE11820,,
BSU11839,yjzE,BKE11839,,
BSU11840,yjcF,BKE11840,,
BSU11850,yjcG,BKE11850,,
BSU11860,yjcH,BKE11860,,
BSU11870,metI,BKE11870,,
BSU11880,metC,BKE11880,,
BSU11890,yjcK,BKE11890,,
BSU11900,yjcL,BKE11900,,
BSU11910,yjcM,BKE11910,,
BSU11920,yjcN,BKE11920,,
BSU11928,yjzF,BKE11928,,
BSU11929,yjzG,BKE11929,,
BSU11930,yjcO,BKE11930,,
BSU11940,yjcP,BKE11940,,
BSU11950,yjcQ,BKE11950,,
BSU11960,yjcR,BKE11960,,
BSU11970,yjcS,BKE11970,,
BSU11980,yjdA,BKE11980,,
BSU11990,yjdB,BKE11990,,
BSU12000,manR,BKE12000,,
BSU12010,manP,BKE12010,,
BSU12020,manA,BKE12020,,
BSU12030,yjdF,BKE12030,,
BSU12040,yjdG,BKE12040,,
BSU12050,yjdH,BKE12050,,
BSU12060,yjdI,BKE12060,,
BSU12069,yjzH,BKE12069,,
BSU12070,yjdJ,BKE12070,,
BSU12080,ctaO,BKE12080,,
BSU12090,cotT,BKE12090,,
BSU12100,yjeA,BKE12100,,
BSU12110,yjfA,BKE12110,,
BSU12120,yjfB,BKE12120,,
BSU12130,yjfC,BKE12130,,
BSU12140,yjgA,BKE12140,,
BSU12150,yjgB,BKE12150,,
BSU12160,yjgC,BKE12160,,
BSU12170,yjgD,BKE12170,,
BSU12180,yjhA,BKE12180,,
BSU12190,yjhB,BKE12190,,
BSU12200,yjiA,BKE12200,,
BSU12210,yjiB,BKE12210,,
BSU12220,yjiC,BKE12220,,
BSU12229,yjzI,BKE12229,,
BSU12230,yjjA,BKE12230,,
BSU12240,yjkA,BKE12240,,
BSU12250,yjkB,BKE12250,,
BSU12260,yjlA,BKE12260,,
BSU12270,yjlB,BKE12270,,
BSU12280,rex,BKE12280,,
BSU12290,ndh,BKE12290,,
BSU12300,uxaC,BKE12300,,
BSU12310,exuM,BKE12310,,
BSU12320,yjmC,BKE12320,,
BSU12330,yjmD,BKE12330,,
BSU12340,uxuA,BKE12340,,
BSU12350,uxuB,BKE12350,,
BSU12360,exuT,BKE12360,,
BSU12370,exuR,BKE12370,,
BSU12380,uxaB,BKE12380,,
BSU12390,uxaA,BKE12390,,
BSU12400,yjnA,BKE12400,,
BSU12410,yjoA,BKE12410,,
BSU12420,yjoB,BKE12420,,
BSU12430,rapA,BKE12430,,
BSU12440,phrA,BKE12440,,
BSU12450,yjpA,BKE12450,,
BSU12460,xlyB,BKE12460,,
BSU12470,yjqA,BKE12470,,
BSU12480,yjqB,BKE12480,,
BSU12490,yjqC,BKE12490,,
BSU12500,xkdA,BKE12500,,
BSU12510,xre,BKE12510,,
BSU12539,ykzK,BKE12539,,
BSU12540,xkdD,BKE12540,,
BSU12550,xtrA,BKE12550,,
BSU12560,xpf,BKE12560,,
BSU12570,xtmA,BKE12570,,
BSU12580,xtmB,BKE12580,,
BSU12590,xkdE,BKE12590,,
BSU12600,xkdF,BKE12600,,
BSU12610,xkdG,BKE12610,,
BSU12619,ykzL,BKE12619,,
BSU12620,xkdH,BKE12620,,
BSU12630,xkdI,BKE12630,,
BSU12640,xkdJ,BKE12640,,
BSU12649,ykzM,BKE12649,,
BSU12650,xkdK,BKE12650,,
BSU12660,xkdM,BKE12660,,
BSU12671,xkdN,BKE12671,,
BSU12672,xkzB,BKE12672,,
BSU12680,xkdO,BKE12680,,
BSU12690,xkdP,BKE12690,,
BSU12700,xkdQ,BKE12700,,
BSU12710,xkdR,BKE12710,,
BSU12720,xkdS,BKE12720,,
BSU12730,xkdT,BKE12730,,
BSU12740,xkdU,BKE12740,,
BSU12749,xkzA,BKE12749,,
BSU12750,xkdV,BKE12750,,
BSU12760,xkdW,BKE12760,,
BSU12770,xkdX,BKE12770,,
BSU12780,xepA,BKE12780,,
BSU12790,xhlA,BKE12790,,
BSU12800,xhlB,BKE12800,,
BSU12810,xlyA,BKE12810,,
BSU12820,spoIISB,BKE12820,,
BSU12830,spoIISA,BKE12830,,
BSU12840,pit,BKE12840,,
BSU12850,ykaA,BKE12850,,
BSU12860,ykbA,BKE12860,,
BSU12870,mhqA,BKE12870,,
BSU12880,ykcB,BKE12880,,
BSU12890,ykcC,BKE12890,,
BSU12900,htrA,BKE12900,,
BSU12910,proG,BKE12910,,
BSU12920,dppA,BKE12920,,
BSU12930,dppB,BKE12930,,
BSU12940,dppC,BKE12940,,
BSU12950,dppD,BKE12950,,
BSU12960,dppE,BKE12960,,
BSU12970,ykfA,BKE12970,,
BSU12980,ykfB,BKE12980,,
BSU12990,ykfC,BKE12990,,
BSU13000,ykfD,BKE13000,,
BSU13010,ykgB,BKE13010,,
BSU13020,ykgA,BKE13020,,
BSU13030,ykhA,BKE13030,,
BSU13040,hmp,BKE13040,,
BSU13050,ykzH,BKE13050,,
BSU13060,ykjA,BKE13060,,
BSU13070,ykkA,BKE13070,,
BSU13080,ykkB,BKE13080,,
BSU13090,ykkC,BKE13090,,
BSU13100,ykkD,BKE13100,,
BSU13110,purU,BKE13110,,
BSU13120,proB,BKE13120,,
BSU13130,proA,BKE13130,,
BSU13140,ohrA,BKE13140,,
BSU13150,ohrR,BKE13150,,
BSU13160,ohrB,BKE13160,,
BSU13169,ykzN,BKE13169,,
BSU13170,guaD,BKE13170,,
BSU13180,metE,BKE13180,,
BSU13190,ispA,BKE13190,,
BSU13200,rsbRB,BKE13200,,
BSU13210,thiX,BKE13210,,
BSU13220,thiW,BKE13220,,
BSU13230,thiV,BKE13230,,
BSU13240,thiU,BKE13240,,
BSU13250,ykoG,BKE13250,,
BSU13260,ykoH,BKE13260,,
BSU13270,ykoI,BKE13270,,
BSU13280,ykoJ,BKE13280,,
BSU13290,ykzD,BKE13290,,
BSU13299,ykzO,BKE13299,,
BSU13310,tnrA,BKE13310,,
BSU13320,ykzB,BKE13320,,
BSU13330,ykoL,BKE13330,,
BSU13340,ykoM,BKE13340,,
BSU13350,ykoN,BKE13350,,
BSU13360,ykoP,BKE13360,,
BSU13370,ykoQ,BKE13370,,
BSU13380,ykoS,BKE13380,,
BSU13390,ykoT,BKE13390,,
BSU13400,ykoU,BKE13400,,
BSU13410,ykoV,BKE13410,,
BSU13420,ykoW,BKE13420,,
BSU13430,ykoX,BKE13430,,
BSU13440,ykoY,BKE13440,,
BSU13450,sigI,BKE13450,,
BSU13460,rsgI,BKE13460,,
BSU13470,sspD,BKE13470,,
BSU13480,ykrK,BKE13480,,
BSU13490,htpX,BKE13490,,
BSU13500,ktrD,BKE13500,,
BSU13509,ykzP,BKE13509,,
BSU13510,ykzE,BKE13510,,
BSU13520,ykrP,BKE13520,,
BSU13530,kinE,BKE13530,,
BSU13540,ogt,BKE13540,,
BSU13550,mtnA,BKE13550,,
BSU13560,mtnK,BKE13560,,
BSU13570,mtnU,BKE13570,,
BSU13580,mtnE,BKE13580,,
BSU13590,mtnW,BKE13590,,
BSU13600,mtnX,BKE13600,,
BSU13610,mtnB,BKE13610,,
BSU13620,mtnD,BKE13620,,
BSU13630,ykvA,BKE13630,,
BSU13640,spo0E,BKE13640,,
BSU13650,eag,BKE13650,,
BSU13660,kinD,BKE13660,,
BSU13670,mhqR,BKE13670,,
BSU13680,motB,BKE13680,,
BSU13690,motA,BKE13690,,
BSU13700,clpE,BKE13700,,
BSU13710,ykvI,BKE13710,,
BSU13720,queC,BKE13720,,
BSU13730,queD,BKE13730,,
BSU13740,queE,BKE13740,,
BSU13750,queF,BKE13750,,
BSU13760,ykvN,BKE13760,,
BSU13770,ykvO,BKE13770,,
BSU13780,ykvP,BKE13780,,
BSU13789,ykzQ,BKE13789,,
BSU13790,ykvQ,BKE13790,,
BSU13799,ykzR,BKE13799,,
BSU13800,ykvR,BKE13800,,
BSU13810,ykvS,BKE13810,,
BSU13819,ykzS,BKE13819,,
BSU13820,ykvT,BKE13820,,
BSU13830,ykvU,BKE13830,,
BSU13840,stoA,BKE13840,,
BSU13850,zosA,BKE13850,,
BSU13860,ykvY,BKE13860,,
BSU13870,ykvZ,BKE13870,,
BSU13880,glcT,BKE13880,,
BSU13890,ptsG,BKE13890,,
BSU13900,ptsH,BKE13900,,
BSU13910,ptsI,BKE13910,,
BSU13920,splA,BKE13920,,
BSU13930,splB,BKE13930,,
BSU13940,ykwB,BKE13940,,
BSU13950,mcpC,BKE13950,,
BSU13960,ykwC,BKE13960,,
BSU13970,ykwD,BKE13970,,
BSU13980,pbpH,BKE13980,,
BSU13990,kinA,BKE13990,,
BSU14000,patA,BKE14000,,
BSU14009,ykzT,BKE14009,,
BSU14010,cheV,BKE14010,,
BSU14020,ykyB,BKE14020,,
BSU14030,ykuC,BKE14030,,
BSU14040,ykuD,BKE14040,,
BSU14050,ykuE,BKE14050,,
BSU14060,fadH,BKE14060,,
BSU14071,fadG,BKE14071,,
BSU14072,ykzU,BKE14072,,
BSU14080,ykuH,BKE14080,,
BSU14090,ykuI,BKE14090,,
BSU14100,ykuJ,BKE14100,,
BSU14110,ykuK,BKE14110,,
BSU14120,ykzF,BKE14120,,
BSU14130,ykuL,BKE14130,,
BSU14140,ccpC,BKE14140,,
BSU14150,ykuN,BKE14150,,
BSU14160,ykuO,BKE14160,,
BSU14170,ykuP,BKE14170,,
BSU14200,ykuS,BKE14200,,
BSU14210,ykuT,BKE14210,,
BSU14220,ykuU,BKE14220,,
BSU14230,ykuV,BKE14230,,
BSU14240,rok,BKE14240,,
BSU14250,yknT,BKE14250,,
BSU14260,mobA,BKE14260,,
BSU14270,moeB,BKE14270,,
BSU14280,moeA,BKE14280,,
BSU14290,mobB,BKE14290,,
BSU14300,moaE,BKE14300,,
BSU14310,moaD,BKE14310,,
BSU14320,yknU,BKE14320,,
BSU14330,yknV,BKE14330,,
BSU14340,yknW,BKE14340,,
BSU14350,yknX,BKE14350,,
BSU14360,yknY,BKE14360,,
BSU14370,yknZ,BKE14370,,
BSU14380,fruR,BKE14380,,
BSU14390,fruK,BKE14390,,
BSU14400,fruA,BKE14400,,
BSU14410,sipT,BKE14410,,
BSU14420,ykoA,BKE14420,,
BSU14430,ykpA,BKE14430,,
BSU14440,panE,BKE14440,,
BSU14450,ampS,BKE14450,,
BSU14460,ykpC,BKE14460,,
BSU14470,mreBH,BKE14470,,
BSU14480,abh,BKE14480,,
BSU14490,kinC,BKE14490,,
BSU14500,ykqA,BKE14500,,
BSU14510,ktrC,BKE14510,,
BSU14520,adeC,BKE14520,,
BSU14540,ykzG,BKE14540,,
BSU14550,ykrA,BKE14550,,
BSU14560,defB,BKE14560,,
BSU14569,ykzV,BKE14569,,
BSU14570,ykyA,BKE14570,,
BSU14580,pdhA,BKE14580,,
BSU14590,pdhB,BKE14590,,
BSU14600,pdhC,BKE14600,,
BSU14610,pdhD,BKE14610,,
BSU14620,slp,BKE14620,,
BSU14629,ykzW,BKE14629,,
BSU14630,speA,BKE14630,,
BSU14640,yktA,BKE14640,,
BSU14650,yktB,BKE14650,,
BSU14660,ykzI,BKE14660,,
BSU14670,suhB,BKE14670,,
BSU14680,ykzC,BKE14680,,
BSU14690,yktD,BKE14690,,
BSU14700,nprE,BKE14700,,
BSU14710,ylaA,BKE14710,,
BSU14720,ylaB,BKE14720,,
BSU14730,ylaC,BKE14730,,
BSU14740,ylaD,BKE14740,,
BSU14750,ylaE,BKE14750,,
BSU14760,ylaF,BKE14760,,
BSU14770,bipA,BKE14770,,
BSU14780,ylaH,BKE14780,,
BSU14790,ylaI,BKE14790,,
BSU14800,ylaJ,BKE14800,,
BSU14810,ylaK,BKE14810,,
BSU14820,ylaL,BKE14820,,
BSU14830,glsB,BKE14830,,
BSU14840,ylaN,BKE14840,,
BSU14860,pycA,BKE14860,,
BSU14870,ctaA,BKE14870,,
BSU14880,ctaB,BKE14880,,
BSU14890,ctaC,BKE14890,,
BSU14900,ctaD,BKE14900,,
BSU14910,ctaE,BKE14910,,
BSU14920,ctaF,BKE14920,,
BSU14930,ctaG,BKE14930,,
BSU14940,ylbA,BKE14940,,
BSU14950,ylbB,BKE14950,,
BSU14960,ylbC,BKE14960,,
BSU14970,ylbD,BKE14970,,
BSU14980,ylbE,BKE14980,,
BSU14990,ylbF,BKE14990,,
BSU15000,ylbG,BKE15000,,
BSU15010,ylbH,BKE15010,,
BSU15030,ylbJ,BKE15030,,
BSU15040,ylbK,BKE15040,,
BSU15050,ylbL,BKE15050,,
BSU15060,ylbM,BKE15060,,
BSU15069,ylzH,BKE15069,,
BSU15070,ylbN,BKE15070,,
BSU15080,rpmF,BKE15080,,
BSU15090,ylbO,BKE15090,,
BSU15100,ylbP,BKE15100,,
BSU15110,ylbQ,BKE15110,,
BSU15120,yllA,BKE15120,,
BSU15130,mraZ,BKE15130,,
BSU15140,mraW,BKE15140,,
BSU15170,spoVD,BKE15170,,
BSU15210,spoVE,BKE15210,,
BSU15250,ylxW,BKE15250,,
BSU15260,ylxX,BKE15260,,
BSU15270,sbp,BKE15270,,
BSU15300,bpr,BKE15300,,
BSU15310,spoIIGA,BKE15310,,
BSU15320,sigE,BKE15320,,
BSU15330,sigG,BKE15330,,
BSU15340,ylmA,BKE15340,,
BSU15350,thiQ,BKE15350,,
BSU15360,ylmC,BKE15360,,
BSU15370,ylmD,BKE15370,,
BSU15380,ylmE,BKE15380,,
BSU15390,sepF,BKE15390,,
BSU15400,ylmG,BKE15400,,
BSU15410,ylmH,BKE15410,,
BSU15420,divIVA,BKE15420,,
BSU15440,ylyA,BKE15440,,
BSU15450,lspA,BKE15450,,
BSU15460,rluD,BKE15460,,
BSU15470,pyrR,BKE15470,,
BSU15480,pyrP,BKE15480,,
BSU15490,pyrB,BKE15490,,
BSU15500,pyrC,BKE15500,,
