ID_ECK,ID_b,ID_JW,name,strain_loc_plate,strain_loc_column,strain_loc_row,category_strain_1_odd_plate,category_strain_2_even_plate,comment
ECK2746,b2751,JW2721,cysN,"47, 48",E,7,verified,verified,
ECK2747,b2752,JW2722,cysD,"47, 48",F,7,verified,verified,
ECK2748,b2753,JW2723,iap,"9, 10",B,3,verified,verified,
ECK2749,b2754,JW5438,ygbF,"79, 80",A,2,verified,verified,
ECK2750,b2755,JW2725,ygbT,"11, 12",D,5,verified,verified,
ECK2751,b2756,JW2726,ygcH,"11, 12",E,5,verified,verified,
ECK2752,b2757,JW5844,ygcI,"87, 88",C,11,verified,verified,
ECK2753,b2758,JW2728,ygcJ,"31, 32",G,3,verified,verified,
ECK2754,b2759,JW2729,ygcK,"79, 80",A,9,verified,verified,
ECK2755,b2760,JW2730,ygcL,"89, 90",D,3,verified,verified,
ECK2756,b2761,JW2731,ygcB,"23, 24",A,2,verified,verified,
ECK2757,b2762,JW2732,cysH,"47, 48",G,7,verified,verified,
ECK2758,b2763,JW2733,cysI,"47, 48",H,7,verified,verified,
ECK2759,b2764,JW2734,cysJ,"47, 48",A,8,verified,verified,
ECK2760,b2765,JW2735,ygcM,"61, 62",E,1,verified,verified,
ECK2761,b2766,JW2736,ygcN,"27, 28",E,5,verified,verified,
ECK2762,b2767,JW2737,ygcO,"27, 28",F,5,verified,verified,
ECK2763,b2768,JW2738,ygcP,"17, 18",A,6,verified,verified,
ECK2764,b2769,JW5440,ygcQ,"79, 80",C,2,verified,verified,
ECK2765,b2770,JW5441,ygcR,"79, 80",C,5,verified,verified,
ECK2766,b2771,JW5845,ygcS,"87, 88",D,11,verified,verified,
ECK2767,b4463,JW5442,ygcU,"79, 80",H,5,verified,verified,
ECK2768,b2774,JW5443,ygcW,"89, 90",E,9,verified,verified,
ECK2769,b2775,JW2746,yqcE,"23, 24",E,2,verified,verified,
ECK2770,b2776,JW5444,ygcE,"79, 80",D,2,verified,verified,
ECK2771,b2777,JW2748,ygcF,"23, 24",F,2,verified,verified,
ECK2772,b2778,JW5445,ygcG,"79, 80",E,2,verified,verified,
ECK2775,b2781,JW2752,mazG,"25, 26",H,2,verified,verified,
ECK2776,b2782,JW2753,chpA,"63, 64",G,5,verified,verified,
ECK2778,b2784,JW2755,relA,"53, 54",E,9,verified,verified,
ECK2779,b2785,JW2756,rumA,"85, 86",B,8,verified,verified,
ECK2780,b2786,JW2757,barA,"5, 6",A,1,verified,verified,
ECK2781,b2787,JW2758,gudD,"79, 80",C,10,verified,verified,
ECK2782,b2788,JW2759,gudX,"47, 48",B,8,verified,verified,
ECK2783,b2789,JW2760,gudP,"57, 58",H,10,verified,verified,
ECK2784,b2790,JW2761,yqcA,"25, 26",A,3,verified,verified,
ECK2785,b2791,JW2762,yqcB,"7, 8",E,6,verified,verified,
ECK2786,b2792,JW2763,yqcC,"17, 18",C,6,verified,verified,
ECK2788,b2793,JW2764,syd,"45, 46",A,12,verified,verified,
ECK2789,b2794,JW2765,yqcD,"23, 24",G,2,verified,verified,
ECK2790,b2795,JW2766,ygdH,"31, 32",H,3,verified,verified,
ECK2791,b2796,JW2767,sdaC,"57, 58",A,11,verified,verified,
ECK2792,b2797,JW2768,sdaB,"47, 48",C,8,verified,verified,
ECK2793,b2798,JW5446,exo,"69, 70",H,4,verified,verified,
ECK2794,b2799,JW2770,fucO,"85, 86",B,2,verified,verified,
ECK2795,b2800,JW2771,fucA,"85, 86",C,2,verified,verified,
ECK2796,b2801,JW2772,fucP,"57, 58",B,11,verified,verified,
ECK2797,b2802,JW2773,fucI,"85, 86",D,2,verified,verified,
ECK2798,b2803,JW2774,fucK,"65, 66",G,6,verified,verified,
ECK2799,b2804,JW2775,fucU,"85, 86",E,2,verified,verified,
ECK2800,b2805,JW2776,fucR,"1, 2",B,4,verified,verified,
ECK2801,b2806,JW2777,ygdE,"17, 18",D,6,verified,verified,
ECK2802,b2807,JW2778,ygdD,"19, 20",G,4,verified,verified,
ECK2803,b2808,JW2779,gcvA,"83, 84",E,3,verified,verified,
ECK2805,b2809,JW5448,ygdI,"87, 88",E,6,verified,verified,
ECK2806,b2810,JW2781,csdA,"27, 28",C,6,verified,verified,
ECK2807,b2811,JW2782,ygdK,"17, 18",H,10,verified,verified,
ECK2808,b2812,JW2783,ygdL,"43, 44",D,7,verified,verified,
ECK2809,b2813,JW2784,mltA,"7, 8",C,2,verified,verified,
ECK2813,b2817,JW5449,amiC,"69, 70",B,5,verified,verified,
ECK2814,b2818,JW2786,argA,"41, 42",G,9,verified,verified,
ECK2815,b2819,JW2787,recD,"85, 86",H,4,verified,verified,
ECK2816,b2820,JW2788,recB,"53, 54",E,5,verified,verified,
ECK2817,b2821,JW2789,ptr,"9, 10",C,3,verified,verified,
ECK2818,b2822,JW2790,recC,"85, 86",A,5,verified,verified,
ECK2819,b2823,JW2791,ppdC,"25, 26",B,3,verified,verified,
ECK2820,b2824,JW5450,ygdB,"79, 80",F,2,verified,verified,
ECK2821,b2825,JW5451,ppdB,"79, 80",G,2,verified,verified,
ECK2822,b2826,JW2794,ppdA,"83, 84",H,9,verified,verified,
ECK2823,b2827,JW2795,thyA,"93, 94",E,3,verified,verified,
ECK2825,b2829,JW2797,ptsP,"57, 58",C,11,verified,verified,
ECK2826,b2830,JW2798,nudH,"23, 24",H,2,verified,verified,
ECK2827,b2831,JW2799,mutH,"79, 80",G,12,verified,verified,
ECK2828,b2832,JW2800,ygdQ,"23, 24",A,3,verified,verified,
ECK2829,b2833,JW2801,ygdR,"31, 32",B,4,verified,verified,
ECK2830,b2834,JW2802,tas,"33, 34",F,2,verified,verified,
ECK2831,b2835,JW2803,ygeD,"23, 24",B,3,verified,verified,
ECK2832,b2836,JW2804,aas,"49, 50",D,3,verified,verified,
ECK2835,b2837,JW2805,galR,"1, 2",C,4,verified,verified,
ECK2836,b2838,JW2806,lysA,"41, 42",H,9,verified,verified,
ECK2837,b2839,JW2807,lysR,"1, 2",G,5,verified,verified,
ECK2838,b2840,JW2808,ygeA,"19, 20",B,12,verified,verified,
ECK2839,b2841,JW2809,araE,"53, 54",F,5,verified,verified,
ECK2840,b2842,JW2810,kduD,"85, 86",F,2,verified,verified,
ECK2841,b2843,JW2811,kduI,"51, 52",D,8,verified,verified,
ECK2842,b2844,JW5453,yqeF,"69, 70",D,5,verified,verified,
ECK2843,b2845,JW2813,yqeG,"57, 58",D,11,verified,verified,
ECK2844,b2846,JW5454,yqeH,"79, 80",H,2,verified,verified,
ECK2845,b2847,JW2815,yqeI,"7, 8",F,6,verified,verified,
ECK2846,b2848,JW5455,yqeJ,"79, 80",A,3,verified,verified,
ECK2847,b2849,JW2817,yqeK,"83, 84",D,4,verified,verified,
ECK2848,b2850,JW2818,ygeF,"7, 8",H,6,verified,verified,
ECK2849,b2851,JW2819,ygeG,"31, 32",D,4,verified,verified,
ECK2850,b2852,JW2820,ygeH,"31, 32",E,4,verified,verified,
ECK2851,b2853,JW5456,ygeI,"79, 80",B,3,verified,verified,
ECK2852,b2854,JW5457,pbl,"79, 80",C,3,verified,verified,
ECK2853,b2855,JW5458,ygeK,"79, 80",D,3,verified,verified,
ECK2854,b2856,JW2824,ygeL,"7, 8",B,7,verified,verified,
ECK2855,b2857,JW5459,ygeM,"69, 70",E,5,verified,verified,
ECK2856,b2858,JW5460,ygeN,"79, 80",E,3,verified,verified,
ECK2857,b2859,JW5846,ygeO,"87, 88",E,11,verified,verified,
ECK2858,b2862,JW2831,ygeP,"83, 84",E,4,verified,verified,
ECK2859,b2863,JW5461,ygeQ,"79, 80",F,3,verified,verified,
ECK2861,b2865,JW2833,ygeR,"27, 28",E,6,verified,verified,
ECK2862,b2866,JW5462,xdhA,"69, 70",F,5,verified,verified,
ECK2863,b2867,JW2835,xdhB,"33, 34",G,2,verified,verified,
ECK2864,b2868,JW2836,xdhC,"63, 64",H,5,verified,verified,
ECK2865,b2869,JW2837,ygeV,"53, 54",F,9,verified,verified,
ECK2866,b2870,JW5463,ygeW,"69, 70",G,5,verified,verified,
ECK2867,b2871,JW2839,ygeX,"41, 42",A,10,verified,verified,
ECK2868,b2872,JW2840,ygeY,"9, 10",D,3,verified,verified,
ECK2869,b2873,JW2841,hyuA,"33, 34",H,2,verified,verified,
ECK2870,b2874,JW2842,yqeA,"47, 48",D,8,verified,verified,
ECK2871,b2875,JW2843,yqeB,"33, 34",A,3,verified,verified,
ECK2872,b2876,JW5464,yqeC,"69, 70",H,5,verified,verified,
ECK2873,b2877,JW2845,ygfJ,"83, 84",G,4,verified,verified,
ECK2874,b2878,JW5923,ygfK,"69, 70",A,6,verified,verified,
ECK2875,b2879,JW2847,ssnA,"61, 62",F,1,verified,verified,
ECK2876,b2880,JW2848,ygfM,"83, 84",H,4,verified,verified,
ECK2877,b2881,JW2849,xdhD,"33, 34",B,3,verified,verified,
ECK2878,b2882,JW2850,ygfO,"57, 58",E,11,verified,verified,
ECK2879,b2883,JW5466,guaD,"85, 86",E,12,verified,verified,
ECK2880,b4464,JW5467,ygfQ,"73, 74",G,6,verified,verified,
ECK2881,b2886,JW5468,ygfS,"85, 86",F,12,verified,verified,
ECK2882,b2887,JW5469,ygfT,"69, 70",B,6,verified,verified,
ECK2883,b2888,JW5470,ygfU,"69, 70",C,6,verified,verified,
ECK2884,b2889,JW2857,idi,"43, 44",E,7,verified,verified,
ECK2885,b2890,JW2858,lysS,"61, 62",H,4,verified,verified,
ECK2886,b2891,JW5847,prfB,"87, 88",F,11,duplication,duplication,
ECK2887,b2892,JW2860,recJ,"53, 54",G,5,verified,verified,
ECK2888,b2893,JW2861,dsbC,"45, 46",B,12,verified,verified,
ECK2889,b2894,JW2862,xerD,"79, 80",H,12,verified,verified,
ECK2890,b2895,JW2863,fldB,"43, 44",F,7,verified,verified,
ECK2891,b2896,JW2864,ygfX,"33, 34",C,3,verified,verified,
ECK2892,b2897,JW2865,ygfY,"33, 34",D,3,verified,use other isolate ,
ECK2893,b2898,JW2866,ygfZ,"33, 34",E,3,verified,verified,
ECK2894,b2899,JW2867,yqfA,"33, 34",F,3,verified,verified,
ECK2895,b2900,JW2868,yqfB,"33, 34",G,3,verified,verified,
ECK2896,b2901,JW2869,bglA,"61, 62",G,1,verified,verified,
ECK2897,b2902,JW2870,ygfF,"33, 34",H,3,verified,verified,
ECK2898,b2903,JW2871,gcvP,"47, 48",E,8,verified,verified,
ECK2899,b2904,JW2872,gcvH,"47, 48",F,8,verified,verified,
ECK2900,b2905,JW2873,gcvT,"47, 48",G,8,verified,verified,
ECK2901,b2906,JW2874,visC,"43, 44",G,7,verified,verified,
ECK2902,b2907,JW2875,ubiH,"79, 80",B,10,verified,verified,
ECK2903,b2908,JW2876,pepP,"29, 30",F,10,verified,verified,
ECK2904,b2909,JW5473,ygfB,"69, 70",E,6,verified,verified,
ECK2905,b2910,JW2878,zapA,"67, 68",B,3,verified,verified,
ECK2907,b2912,JW2879,ygfA,"73, 74",C,6,verified,verified,
ECK2909,b2913,JW2880,serA,"41, 42",B,10,verified,verified,
ECK2910,b2914,JW5475,rpiA,"79, 80",G,3,verified,verified,
ECK2911,b2915,JW2882,yqfE,"33, 34",A,4,verified,verified,
ECK2912,b2916,JW2883,argP,"1, 2",B,5,verified,verified,
ECK2913,b2917,JW2884,yliK,"51, 52",E,8,verified,verified,
ECK2914,b2918,JW2885,argK,"85, 86",D,7,verified,verified,
ECK2915,b2919,JW2886,ygfG,"65, 66",H,6,verified,verified,
ECK2916,b2920,JW2887,ygfH,"33, 34",B,4,verified,verified,
ECK2917,b2921,JW5476,ygfI,"79, 80",H,3,verified,verified,
ECK2918,b2922,JW2889,yggE,"33, 34",C,4,verified,verified,
ECK2919,b2923,JW2890,argO,"33, 34",D,4,verified,verified,
ECK2920,b2924,JW2891,mscS,"33, 34",E,4,verified,verified,
ECK2923,b2927,JW2894,epd,"85, 86",G,2,verified,verified,
ECK2924,b2928,JW2895,yggC,"33, 34",F,4,verified,verified,
ECK2925,b2929,JW2896,yggD,"33, 34",G,4,verified,verified,
ECK2926,b2930,JW2897,yggF,"33, 34",H,4,verified,verified,
ECK2927,b4465,JW5477,yggP,"73, 74",H,6,verified,verified,
ECK2928,b2933,JW2900,cmtA,"57, 58",F,11,verified,verified,
ECK2929,b2934,JW2901,cmtB,"57, 58",G,11,verified,verified,
ECK2930,b2935,JW5478,tktA,"5, 6",A,6,verified,verified,
ECK2931,b2936,JW2903,yggG,"9, 10",E,3,verified,verified,
ECK2932,b2937,JW2904,speB,"89, 90",F,5,verified,verified,
ECK2933,b2938,JW2905,speA,"47, 48",H,8,verified,verified,
ECK2934,b2939,JW2906,yqgB,"65, 66",A,7,verified,use other isolate ,1st-external
ECK2935,b2940,JW2907,yqgC,"83, 84",A,5,verified,verified,
ECK2938,b2943,JW2910,galP,"65, 66",B,7,verified,verified,
ECK2939,b2944,JW2911,sprT,"9, 10",F,3,verified,verified,
ECK2940,b2945,JW2912,endA,"53, 54",H,5,verified,verified,
ECK2941,b2946,JW2913,yggJ,"61, 62",H,1,verified,verified,
ECK2942,b2947,JW2914,gshB,"43, 44",H,7,verified,verified,
ECK2943,b2948,JW2915,yqgE,"61, 62",A,2,verified,verified,
ECK2945,b2950,JW2917,yggR,"61, 62",B,2,use other isolate ,verified,
ECK2946,b2951,JW2918,yggS,"83, 84",B,5,verified,verified,
ECK2947,b2952,JW2919,yggT,"33, 34",A,5,use other isolate ,verified,
ECK2948,b2953,JW5479,yggU,"69, 70",G,6,verified,verified,
ECK2949,b2954,JW2921,yggV,"33, 34",B,5,verified,verified,
ECK2950,b2955,JW2922,yggW,"33, 34",C,5,verified,verified,
ECK2951,b2956,JW2923,yggM,"33, 34",D,5,verified,verified,
ECK2952,b2957,JW2924,ansB,"47, 48",A,9,verified,verified,
ECK2953,b2958,JW2925,yggN,"65, 66",C,7,verified,verified,
ECK2954,b2959,JW2926,yggL,"61, 62",C,2,verified,verified,
ECK2955,b2960,JW2927,yggH,"33, 34",E,5,verified,verified,
ECK2956,b2961,JW2928,mutY,"81, 82",A,1,verified,verified,
ECK2957,b2962,JW2929,yggX,"33, 34",F,5,verified,verified,
ECK2958,b2963,JW5481,mltC,"79, 80",A,4,verified,verified,
ECK2959,b2964,JW2932,nupG,"61, 62",D,2,verified,verified,
ECK2960,b2965,JW5482,speC,"69, 70",A,7,verified,verified,
ECK2961,b2966,JW2934,yqgA,"33, 34",G,5,verified,verified,
ECK2963,b2968,JW2935,yghD,"33, 34",H,5,verified,verified,
ECK2964,b2969,JW5924,yghE,"69, 70",B,7,verified,verified,
ECK2965,b2970,JW5484,yghF,"69, 70",C,7,verified,verified,
ECK2966,b2971,JW2938,yghG,"33, 34",A,6,verified,verified,
ECK2967,b2972,JW2939,pppA,"9, 10",G,3,verified,verified,
ECK2968,b4466,JW5925,yghJ,"73, 74",A,7,verified,verified,
ECK2969,b2975,JW2942,yghK,"85, 86",E,7,verified,verified,
ECK2970,b2976,JW2943,glcB,"3, 4",H,5,verified,verified,
ECK2971,b2977,JW2944,glcG,"83, 84",B,11,verified,verified,
ECK2972,b4467,JW5486,glcF,"87, 88",F,3,verified,verified,
ECK2973,b4468,JW5487,glcE,"73, 74",B,7,verified,verified,
ECK2974,b2979,JW2946,glcD,"47, 48",B,9,verified,verified,
ECK2975,b2980,JW2947,glcC,"47, 48",C,9,verified,verified,
ECK2976,b2981,JW5848,yghO,"87, 88",G,11,verified,verified,
ECK2977,b2983,JW5490,yghQ,"69, 70",E,7,verified,verified,
ECK2978,b2984,JW2952,yghR,"33, 34",B,6,verified,verified,
ECK2979,b2985,JW5491,yghS,"69, 70",F,7,verified,verified,
ECK2980,b2986,JW2954,yghT,"33, 34",C,6,verified,verified,
ECK2981,b2987,JW2955,pitB,"57, 58",H,11,verified,verified,
ECK2982,b2988,JW2956,gss,"47, 48",D,9,verified,verified,
ECK2983,b2989,JW5492,yghU,"69, 70",G,7,verified,verified,
ECK2984,b2990,JW2958,hybG,"85, 86",H,2,verified,verified,
ECK2985,b2991,JW5493,hybF,"69, 70",H,7,verified,verified,
ECK2986,b2992,JW2960,hybE,"85, 86",A,3,verified,verified,
ECK2987,b2993,JW2961,hybD,"9, 10",H,3,verified,verified,
ECK2988,b2994,JW2962,hybC,"51, 52",F,8,verified,verified,
ECK2989,b2995,JW5494,hybB,"69, 70",A,8,verified,verified,
ECK2990,b2996,JW2964,hybA,"85, 86",B,3,verified,verified,
ECK2991,b2997,JW2965,hybO,"51, 52",G,8,verified,verified,
ECK2992,b2998,JW2966,yghW,"33, 34",D,6,verified,verified,
ECK2993,b2999,JW5926,yghX,"69, 70",B,8,verified,verified,
ECK2994,b3000,JW5496,yghY,"69, 70",C,8,verified,verified,
ECK2995,b3001,JW2970,yghZ,"33, 34",E,6,verified,verified,
ECK2996,b3002,JW2971,yqhA,"83, 84",C,5,verified,verified,
ECK2997,b3003,JW2972,yghA,"47, 48",E,9,verified,verified,
ECK2998,b3005,JW2973,exbD,"57, 58",A,12,verified,verified,
ECK2999,b3006,JW2974,exbB,"57, 58",B,12,verified,use other isolate ,
ECK3000,b3008,JW2975,metC,"41, 42",C,10,verified,verified,
ECK3001,b3009,JW2976,yghB,"65, 66",D,7,verified,verified,
ECK3002,b3010,JW5849,yqhC,"87, 88",H,11,verified,verified,
ECK3003,b3011,JW2978,yqhD,"51, 52",H,8,verified,verified,
ECK3004,b3012,JW5499,dkgA,"69, 70",E,8,verified,verified,
ECK3005,b3013,JW5500,yqhG,"73, 74",C,7,verified,verified,
ECK3006,b3014,JW2982,yqhH,"45, 46",H,4,verified,verified,
ECK3007,b4469,JW5501,ygiQ,"73, 74",D,7,verified,verified,
ECK3008,b3017,JW2985,sufI,"33, 34",F,6,verified,verified,
ECK3010,b3019,JW2987,parC,"81, 82",B,1,duplication,duplication,
ECK3011,b3020,JW2988,ygiS,"45, 46",C,12,verified,verified,
ECK3013,b3022,JW2990,ygiU,"33, 34",G,6,verified,verified,
ECK3014,b3023,JW5502,ygiV,"33, 34",H,6,verified,verified,
ECK3015,b3024,JW2992,ygiW,"33, 34",A,7,verified,verified,
ECK3016,b3025,JW2993,qseB,"5, 6",B,1,verified,verified,
ECK3017,b3026,JW2994,qseC,"5, 6",C,1,verified,verified,
ECK3018,b3027,JW2995,ygiZ,"33, 34",B,7,verified,verified,
ECK3019,b3028,JW2996,mdaB,"33, 34",C,7,verified,verified,
ECK3020,b3029,JW2997,ygiN,"33, 34",D,7,verified,verified,
ECK3022,b3031,JW2999,yqiA,"33, 34",E,7,verified,verified,
ECK3023,b3032,JW3000,cpdA,"61, 62",H,8,verified,verified,
ECK3024,b3033,JW3001,yqiB,"33, 34",F,7,verified,verified,
ECK3025,b3034,JW3002,nudF,"33, 34",G,7,verified,verified,
ECK3026,b3035,JW5503,tolC,"79, 80",B,4,verified,verified,
ECK3028,b3037,JW5927,ygiB,"69, 70",F,8,verified,verified,
ECK3029,b3038,JW3006,ygiC,"33, 34",H,7,verified,verified,
ECK3030,b3039,JW3007,zupT,"33, 34",A,8,verified,use other isolate ,
ECK3031,b3040,JW3008,ygiE,"33, 34",B,8,verified,verified,
ECK3033,b3042,JW5505,yqiC,"69, 70",G,8,verified,verified,
ECK3034,b3043,JW3011,ygiL,"33, 34",C,8,verified,verified,
ECK3035,b3046,JW5507,yqiG,"79, 80",A,6,verified,use other isolate ,
ECK3036,b3047,JW5508,yqiH,"69, 70",H,8,verified,verified,
ECK3037,b3048,JW5509,yqiI,"73, 74",E,7,verified,verified,
ECK3038,b3049,JW3021,glgS,"5, 6",G,3,verified,verified,
ECK3039,b3050,JW3022,yqiJ,"33, 34",D,8,verified,verified,
ECK3040,b3051,JW3023,yqiK,"33, 34",E,8,verified,verified,
ECK3042,b3052,JW3024,rfaE,"63, 64",A,6,verified,verified,
ECK3043,b3053,JW3025,glnE,"61, 62",A,5,verified,use other isolate ,1st-external
ECK3044,b3054,JW3026,ygiF,"33, 34",F,8,verified,verified,
ECK3045,b3055,JW3027,htrG,"33, 34",G,8,verified,verified,
ECK3047,b3057,JW3029,bacA,"85, 86",G,9,verified,verified,
ECK3048,b3058,JW3030,folB,"93, 94",F,2,duplication,verified,
ECK3049,b3059,JW3031,ygiH,"33, 34",H,8,verified,verified,
ECK3050,b3060,JW3032,ygiP,"53, 54",G,9,verified,verified,
ECK3051,b3061,JW3033,ttdA,"51, 52",A,9,verified,verified,
ECK3052,b3062,JW3034,ttdB,"51, 52",B,9,verified,verified,
ECK3053,b3063,JW3035,ygjE,"33, 34",A,9,verified,use other isolate ,
ECK3055,b3065,JW3037,rpsU,"89, 90",G,9,duplication,duplication,
ECK3056,b3066,JW3038,dnaG,"81, 82",C,1,duplication,duplication,
ECK3057,b3067,JW3039,rpoD,"93, 94",E,2,duplication,duplication,
ECK3058,b3068,JW3040,ygjF,"33, 34",B,9,verified,verified,
ECK3060,b3070,JW3041,yqjH,"33, 34",C,9,verified,verified,
ECK3061,b3071,JW3042,yqjI,"33, 34",D,9,verified,verified,
ECK3062,b3072,JW3043,aer,"5, 6",A,8,verified,verified,
ECK3063,b3073,JW5510,ygjG,"69, 70",A,9,verified,verified,
ECK3064,b3074,JW3045,ygjH,"33, 34",E,9,verified,verified,
ECK3065,b3075,JW3046,ebgR,"1, 2",D,3,verified,verified,
ECK3066,b3076,JW5511,ebgA,"51, 52",C,9,verified,verified,
ECK3067,b3077,JW3048,ebgC,"51, 52",D,9,verified,verified,
ECK3068,b3078,JW5512,ygjI,"33, 34",F,9,verified,verified,
ECK3069,b3079,JW3050,ygjJ,"33, 34",G,9,verified,verified,
ECK3070,b3080,JW3051,ygjK,"33, 34",H,9,verified,verified,
ECK3071,b3081,JW3052,fadH,"51, 52",E,9,verified,verified,
ECK3072,b3082,JW3053,ygjM,"33, 34",A,10,verified,verified,
ECK3073,b3083,JW3054,ygjN,"33, 34",B,10,verified,verified,
ECK3074,b3084,JW5513,ygjO,"69, 70",B,9,verified,verified,
ECK3075,b3085,JW5514,ygjP,"69, 70",C,9,verified,verified,
ECK3076,b3086,JW3057,ygjQ,"33, 34",C,10,verified,verified,
ECK3077,b3087,JW3058,ygjR,"65, 66",E,7,verified,verified,
ECK3079,b3088,JW5515,alx,"69, 70",D,9,verified,verified,
ECK3080,b3089,JW3060,sstT,"33, 34",D,10,verified,verified,
ECK3081,b3090,JW3061,ygjV,"33, 34",E,10,verified,verified,
ECK3082,b3091,JW3062,uxaA,"51, 52",F,9,verified,verified,
ECK3083,b3092,JW3063,uxaC,"51, 52",G,9,verified,verified,
ECK3084,b3093,JW3064,exuT,"57, 58",C,12,verified,verified,
ECK3085,b3094,JW3065,exuR,"61, 62",F,2,verified,verified,
